city,place name,note,review title,positive_text,negative_text
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir"," 9,0",Séjour très agréable à refaire.,"Merci à Rachid pour son accueil et sa disponibilité. Merci pour ses nombreux conseils (excursions, location de voiture). Le logement très bien situé, spacieux, très propre et bien équipé. Au dessus d'une supérette où l'on trouve tout le nécessaire et à proximité de nombreux restaurants. Petit déjeuner typique juste en face du logement réalisé avec soins. Nous avons passé un excellent séjour à Dakhla.","Le seul point négatif est le fait qu'il n'y ai pas de volets aux fenêtres. Il y a bien des rideaux opaques mais pas suffisamment pour empêcher la lumière de percer dès le lever du jour. Cependant, cela n'ôte en rien la qualité du logement."
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,La gentillesse et la disponibilité de Tarek et ses collaborateurs,Rien
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"La disponibilité et les conseils de Tarik et Rachid.
Ils étaient super!!!",
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"Un accueil exceptionnel,très propre, le personnel est prévenant, disponible et à l'écoute. Je recommande vivement.",
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Propreté, bon accueil, professionnalisme. Mon séjour a été agréable. Je reviendrai vers vous. Merci",
Dakhla,"Résidence Tamaya
Une nouvelle fenêtre va s'ouvrir", 10,Séjour super,"Tarek et Rachid sont des personnes formidables, aux petits soins. Je voyage pour le travail en permanence toute l’année. Je peux dire que la résidence TAMAYA est très bien tenue et que Tarek et Rachid font tout leur possible pour la meilleure expérience des clients. Mille mercis",Tout est très bien
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"J'ai séjourné 5 nuits dans cet hotel. La propreté parfaite des chambres. La gentillesse du personnel surtout la fille femme de ménage, la fille à la réception et le garçon de nuit et le garçon de jour à la réception. L'emplacement. Le prix trés convenable vu les prestations. Lit hyper confortable.",Un peu de bruit mais rien de grave.
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Propre et bien situé.,
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Hôtel top et bien situé,"Très bon emplacement a deux minutes de la baie, commerce et restaurants a proximité, très bel hôtel chambre spacieuse très propre et confortable, nettoyage fait tout les jours, le personnel est vraiment très gentil et de très bon conseils. Je conseil vivement cet hôtel.","Comme ils refont toute la ville, il y a de gros travaux partout mais cela est pour le bien futur de la ville et ses habitants. En fin de compte dakhla est un ville qui est en pleine expansion et je pense que ce sera une ville magnifique une fois tout les gros travaux terminés"
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Le calme dans une ville en chantier,"-le calme
-l'accueil 
-la proximité à la baie
-les commerces et restaurants aux alentours",Pas de paroi de douche
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Bien,Le jeune homme à la réception très serviable et très aimable. Bon rapport qualité prix.,Absence d'eau chaude dans ma chambre
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Meilleur rapport qualité/prix de Dakhla,"L’équipe hyper à l’écoute 
La propreté 
L’emplacement 
Nous avons passé un excellent séjour, merci à toute l’équipe d’avoir contribué à cela.",Rien
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Un hôtel moderne et confortable.,La chambre spacieuse et jolie. Les lits super confortables. La salle de bain. Le calme.,Rien.
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Pour un séjour d’une semaine parfait,"Le confort de la chambre, la situation géographique en plein centre de Dakhla et l proximité des commerces et restauration",Le petit lavabo dans la salle de bain
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Une excellente nuit dans un hôtel confortable et à la propreté exemplaire,Propreté irréprochable chambre spacieuse et literie de qualité.,Rien
Dakhla,"Karam City Hotel
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Comme l'hôtel me convenait, j'ai prolongé mon séjour. L'hôtel est neuf, très propre. De ma chambre, j'apercevais la mer. Localisation intéressante et merci à toute l'équipe.",
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Super,Les chambres la piscine est le personnel surtout super cool très agréable à l’écoute du client est une mention spéciale pour Toufik merci mon amis à très bientôt Sekou et Souleymane ✌🏿👌🏿,
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Lieu rêvé.,"Lieu magnifique, bungalow sur la plage face à l’océan. Un bonheur.",
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Hyper calme, beau et propre. On s’y sent bien et complètement déconnecté du monde cela permet de se ressourcer",Loin de tout supermarché ainsi que de la ville donc prévoir ses achats en avance car le transfert en ville est de 50€ ce qui est relativement chère
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"+ Endroit magnifique.
+ Staff très sympa et serviable.
+ Excellent Restaurant.
+ Ambiance 10/10.
+ Réception à l’écoute et très réactif.
+ Bungalow très bien décorer",- L’espace dans le Bungalow est très limité surtout au niveau des toilettes/salle de bains.
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Nous reviendrons,"Le personnel est top et super accueillant, le bungalow face à la mer est joli et très confortable, la nourriture est super bonne, c’est super propre, la réception est réactive et répond à tous nos besoins ( demande urgente pour aller à l’hôpital ) donc ne pas hésiter à demander au moindre problème ! 
Énorme potentiel et je ne doute pas que d’ici qlq temps ça sera encore meilleur !","Très loin du centre environ 30 minutes de route dont une partie un peu compliqué, il vaut mieux avoir une voiture donc en louer une bien avant son arrivée car le coût des transports peut être assez élevé à la fin du séjour"
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Le tout est parfait vraiment un séjour inoubliable,Le personnel aux top ainsi que le directeur est professionnel rien à dire l’emplacement est idéal pour absorber le stresse de la vie……,
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,C est un belle endroit entre mer et désert 🏜 j ai passé 2 nuit mais agréable et reposant et le personnel au petit soin,Encore un peu de pratique pour les serveurs
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Les repas sans aucun doute
L'emplacement du bungalow 221
Le calme","Amélioration sur les chaises du balcon
Un petit balai dans le bungalow 
Quelques erreurs d'addition mais cela est vite rentré dans l'ordre"
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir"," 8,0",Moment de détente agréable,"L’endroit est magnifique, paisible et chaleureux",Très éloignée de la ville
Dakhla,"MIA Dakhla Resort
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"L'hôtel est magnifique, les bungalow sont très mignons et au calme. Grande piscine. Buffet le matin et le soir de très grande qualité",Plage a proximité non baignade et sale.
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0",Parfait pour une transition,"Proche de l’aéroport, face a la mer",Les Travaux
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 7,0",Séjour agréable mais éviter petit dejeuner et restaurationp,"Emplacement petit dejeuner a côté de l hotel pas terrible
Le jour je suis allez plus loin au nordet",Pour le petit déjeuner tout est a revoir
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,Le restaurant était très bon (la friture mixte).👌,
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0","C’est une belle expérience, hôtel, sympathique",L’Emplacement mais c’est dommage que ça soit en travaux,Le bruit  des parti de jambes en l’air du voisinage
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0",Grâce aux indications et aux bons plans fournis par notre hôte nous avons pu passer un excellent séjour,"Tout d’abord l’accueil est fabuleux, digne de la réputation Marocaine. Le personnel est vraiment aux petits soins.L’hôtel est à taille humaine, ce qui est vraiment un plus, la vue sur la baie. Il dispose d’un restaurant avec une petite carte mais les plats sont excellents. Les lieux sont propres malgré la poussière due au vent du Sahara.",Peut-être le wifi pas assez puissant mais c’est vraiment tout
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"L'hôtel est situé dans un bon endroit,  le personnel de l'hôtel sans exception sont très accueillants et respectueux,  l'hôtel est propre avec vue panoramique sur la lagune.
J'ai pratiqué ma passion de pêche devant l'hôtel chaque jour .un séjour inoubliable,",Malheureusement durant ma période de sejour de 7 jours coïncidait avec les travaux d'assainissement dans toute la ville et pas seulement a côté de l'hôtel.
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Le personnel de l’hôtel est top. Sans prise de tête et toujours disponible pour rendre service !

Le restaurant de l’hôtel au dernier étage est pas mal non plus.",
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,Pas grand chose,Réserver pour 35€ boocking régler 40€ à l’hôtel
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 8,0",Dommage je suis arrivé en plein travaux,,"Malheureusement il y avait les travaux à l intérieur de l hôtel et aussi à l extérieure,mais avec la gentillesse du jeune qui est à l accueil m a fait oublier. La poussière qui est un peu partout,si non tout est  impeccable."
Dakhla,"PLAYA Hôtel & Restaurant Dakhla
Une nouvelle fenêtre va s'ouvrir"," 9,0",Super,La gentillesse du personnel…le confort malgré les travaux de rafraîchissement en cours…,
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 9,0",Absolument magnifique,"Le point fort est évidemment l’emplacement, face à la lagune d’un côté et dune de desert dans l’autre. C’était tout simplement magnifique. Les personels de l’hôtel sont extrêmement gentils et serviables. Notre chambre (bulle) était spacieuse et contenait une douche ce qui était clairement un plus.","Le seul point faible est le manque de wifi dans les chambres, mais cela devrait bientôt arriver selon le gérant."
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 9,0",Chouette découverte beau potentiel,"Le personnel était vraiment super sympathique et accommodant, un grand merci à Mamadou pour son sourire et son service super pro au restaurant et au bar. La cuisine est très bonne et variée c’est un service à table ce qui est mieux que les buffets. La localisation en haut de la lagune est top elle aussi car le plan d’eau est flat et moins busy qu’à d’autres endroits. L’équipe de monos et de beach boys est très sympa aussi ils vous assistent et vous déposent au spot quand vous voulez. Mon dôme était très propre et confortable, enfin j’ai adoré l’ambiance plus intimiste du camps.",La pression de l’eau dans le dôme laisse à désirer mais les sanitaires communs sont ok
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 8,0",Super séjour,"Super séjour à Désert Sands, les plats sont délicieux et le personnel au top.
Merci à Mamadou, Marwan, Saleh et Hanas qui nous ont chaleureusement accueillis. 
L’hôtel est tres bien placé à deux pas du spot. 
Espace commun chaleureux et agréable","Toilettes et douches communes non mentionné dans la description mais cela ne nous a finalement pas dérangé car très propres. 
L’eau est à réglé en plus"
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,"l'emplacement, le diner et le petit déjeuner. Les toilettes communes sont propres",
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 7,0",Très bon rapport qualité prix.,Le personnel est top! Super accueil! Emplacement au bout de la lagune. Le petit déjeuner est top. Les chambres et douches communes sont propres,"Le complexe est vraiment très exposé au vent. 
Les plats sont assez répétitifs (sur 6 repas nous avons mangé 4 fois du poulet)
Un seul professeur de kite pour tout le camp c’est assez faible et lors de notre séjour beaucoup de cours ont été annulés."
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 9,0",A découvrir...,"Super Accueil, le personnel est top et très bienveillant...
Hâte de voir l'évolution car il y avait quelques travaux..",
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 9,0",Merci,"L’emplacement,
L’accueil du personnel
Le karaoké le soir
Et la bonne humeur de tous","Il faisait froid le soir,"
Dakhla,"Desert Sands Dakhla Lagoon View & Kitesurf Spot
Une nouvelle fenêtre va s'ouvrir"," 9,0",Un séjour dans un dôme (presque comme sur Mars),"Un très bon emplacement en face de la baie car le matin on peut admirer le lever du soleil. Très proche d'une petite ferme qui propose de balades au cheval et en dromadaire. On peut faire de balades dans le désert et le long de l'océan. Nous avons logé dans un dôme, spacieux, très propre et confortable. La nourriture était de qualité et varié. Le personnel aimable.",
